date,usdtry_forex_buying,usdtry_forex_selling,usdtry_banknote_buying,usdtry_banknote_selling,source_url
2024-12-13,34.8621,34.9249,34.8377,34.9773,https://www.tcmb.gov.tr/kurlar/202412/13122024.xml
2024-12-16,34.8985,34.9613,34.874,35.0138,https://www.tcmb.gov.tr/kurlar/202412/16122024.xml
2024-12-17,34.9219,34.9849,34.8975,35.0373,https://www.tcmb.gov.tr/kurlar/202412/17122024.xml
2024-12-18,34.9529,35.0159,34.9285,35.0684,https://www.tcmb.gov.tr/kurlar/202412/18122024.xml
2024-12-19,35.0067,35.0698,34.9822,35.1224,https://www.tcmb.gov.tr/kurlar/202412/19122024.xml
2024-12-20,35.0619,35.1251,35.0374,35.1778,https://www.tcmb.gov.tr/kurlar/202412/20122024.xml
2024-12-23,35.1065,35.1697,35.0819,35.2225,https://www.tcmb.gov.tr/kurlar/202412/23122024.xml
2024-12-24,35.1814,35.2447,35.1567,35.2976,https://www.tcmb.gov.tr/kurlar/202412/24122024.xml
2024-12-25,35.2162,35.2796,35.1916,35.3326,https://www.tcmb.gov.tr/kurlar/202412/25122024.xml
2024-12-26,35.2033,35.2667,35.1787,35.3196,https://www.tcmb.gov.tr/kurlar/202412/26122024.xml
2024-12-27,35.1368,35.2001,35.1122,35.2529,https://www.tcmb.gov.tr/kurlar/202412/27122024.xml
2024-12-30,35.2233,35.2868,35.1987,35.3397,https://www.tcmb.gov.tr/kurlar/202412/30122024.xml
2024-12-31,35.2803,35.3438,35.2556,35.3969,https://www.tcmb.gov.tr/kurlar/202412/31122024.xml
2025-01-02,35.2525,35.316,35.2278,35.369,https://www.tcmb.gov.tr/kurlar/202501/02012025.xml
2025-01-03,35.271,35.3346,35.2463,35.3876,https://www.tcmb.gov.tr/kurlar/202501/03012025.xml
2025-01-06,35.2892,35.3528,35.2645,35.4058,https://www.tcmb.gov.tr/kurlar/202501/06012025.xml
2025-01-07,35.2764,35.34,35.2517,35.393,https://www.tcmb.gov.tr/kurlar/202501/07012025.xml
2025-01-08,35.3179,35.3815,35.2932,35.4346,https://www.tcmb.gov.tr/kurlar/202501/08012025.xml
2025-01-09,35.2921,35.3556,35.2674,35.4087,https://www.tcmb.gov.tr/kurlar/202501/09012025.xml
2025-01-10,35.3356,35.3992,35.3108,35.4523,https://www.tcmb.gov.tr/kurlar/202501/10012025.xml
2025-01-13,35.4197,35.4835,35.3949,35.5367,https://www.tcmb.gov.tr/kurlar/202501/13012025.xml
2025-01-14,35.4292,35.4931,35.4044,35.5463,https://www.tcmb.gov.tr/kurlar/202501/14012025.xml
2025-01-15,35.4294,35.4932,35.4046,35.5464,https://www.tcmb.gov.tr/kurlar/202501/15012025.xml
2025-01-16,35.3979,35.4617,35.3731,35.5149,https://www.tcmb.gov.tr/kurlar/202501/16012025.xml
2025-01-17,35.4119,35.4757,35.3871,35.5289,https://www.tcmb.gov.tr/kurlar/202501/17012025.xml
2025-01-20,35.5183,35.5823,35.4934,35.6356,https://www.tcmb.gov.tr/kurlar/202501/20012025.xml
2025-01-21,35.5516,35.6156,35.5267,35.6691,https://www.tcmb.gov.tr/kurlar/202501/21012025.xml
2025-01-22,35.5815,35.6456,35.5566,35.6991,https://www.tcmb.gov.tr/kurlar/202501/22012025.xml
2025-01-23,35.5915,35.6556,35.5666,35.7091,https://www.tcmb.gov.tr/kurlar/202501/23012025.xml
2025-01-24,35.5994,35.6635,35.5745,35.717,https://www.tcmb.gov.tr/kurlar/202501/24012025.xml
2025-01-27,35.6602,35.7244,35.6352,35.778,https://www.tcmb.gov.tr/kurlar/202501/27012025.xml
2025-01-28,35.6978,35.7622,35.6729,35.8158,https://www.tcmb.gov.tr/kurlar/202501/28012025.xml
2025-01-29,35.7067,35.771,35.6817,35.8247,https://www.tcmb.gov.tr/kurlar/202501/29012025.xml
2025-01-30,35.721,35.7854,35.696,35.8391,https://www.tcmb.gov.tr/kurlar/202501/30012025.xml
2025-01-31,35.763,35.8274,35.7379,35.8811,https://www.tcmb.gov.tr/kurlar/202501/31012025.xml
2025-02-03,35.9022,35.9669,35.8771,36.0209,https://www.tcmb.gov.tr/kurlar/202502/03022025.xml
2025-02-04,35.9164,35.9811,35.8913,36.0351,https://www.tcmb.gov.tr/kurlar/202502/04022025.xml
2025-02-05,35.8683,35.9329,35.8432,35.9868,https://www.tcmb.gov.tr/kurlar/202502/05022025.xml
2025-02-06,35.8332,35.8978,35.8081,35.9516,https://www.tcmb.gov.tr/kurlar/202502/06022025.xml
2025-02-07,35.9055,35.9702,35.8804,36.0242,https://www.tcmb.gov.tr/kurlar/202502/07022025.xml
2025-02-10,35.9451,36.0099,35.9199,36.0639,https://www.tcmb.gov.tr/kurlar/202502/10022025.xml
2025-02-11,35.9593,36.0241,35.9342,36.0781,https://www.tcmb.gov.tr/kurlar/202502/11022025.xml
2025-02-12,36.0273,36.0922,36.002,36.1463,https://www.tcmb.gov.tr/kurlar/202502/12022025.xml
2025-02-13,36.0448,36.1098,36.0196,36.1639,https://www.tcmb.gov.tr/kurlar/202502/13022025.xml
2025-02-14,36.106,36.1711,36.0808,36.2253,https://www.tcmb.gov.tr/kurlar/202502/14022025.xml
2025-02-17,36.1523,36.2174,36.127,36.2717,https://www.tcmb.gov.tr/kurlar/202502/17022025.xml
2025-02-18,36.1964,36.2616,36.1711,36.316,https://www.tcmb.gov.tr/kurlar/202502/18022025.xml
2025-02-19,36.2267,36.292,36.2014,36.3464,https://www.tcmb.gov.tr/kurlar/202502/19022025.xml
2025-02-20,36.2472,36.3125,36.2218,36.367,https://www.tcmb.gov.tr/kurlar/202502/20022025.xml
2025-02-21,36.306,36.3714,36.2806,36.426,https://www.tcmb.gov.tr/kurlar/202502/21022025.xml
2025-02-24,36.3563,36.4218,36.3309,36.4764,https://www.tcmb.gov.tr/kurlar/202502/24022025.xml
2025-02-25,36.3875,36.453,36.362,36.5077,https://www.tcmb.gov.tr/kurlar/202502/25022025.xml
2025-02-26,36.3717,36.4372,36.3462,36.4919,https://www.tcmb.gov.tr/kurlar/202502/26022025.xml
2025-02-27,36.3652,36.4307,36.3397,36.4853,https://www.tcmb.gov.tr/kurlar/202502/27022025.xml
2025-02-28,36.3812,36.4467,36.3557,36.5014,https://www.tcmb.gov.tr/kurlar/202502/28022025.xml
2025-03-03,36.4097,36.4753,36.3842,36.53,https://www.tcmb.gov.tr/kurlar/202503/03032025.xml
2025-03-04,36.4011,36.4667,36.3756,36.5214,https://www.tcmb.gov.tr/kurlar/202503/04032025.xml
2025-03-05,36.3682,36.4337,36.3427,36.4884,https://www.tcmb.gov.tr/kurlar/202503/05032025.xml
2025-03-06,36.3748,36.4404,36.3494,36.495,https://www.tcmb.gov.tr/kurlar/202503/06032025.xml
2025-03-07,36.3153,36.3808,36.2899,36.4353,https://www.tcmb.gov.tr/kurlar/202503/07032025.xml
2025-03-10,36.4558,36.5215,36.4303,36.5762,https://www.tcmb.gov.tr/kurlar/202503/10032025.xml
2025-03-11,36.5088,36.5746,36.4833,36.6295,https://www.tcmb.gov.tr/kurlar/202503/11032025.xml
2025-03-12,36.5401,36.6059,36.5145,36.6608,https://www.tcmb.gov.tr/kurlar/202503/12032025.xml
2025-03-13,36.5387,36.6046,36.5132,36.6595,https://www.tcmb.gov.tr/kurlar/202503/13032025.xml
2025-03-14,36.535,36.6008,36.5094,36.6557,https://www.tcmb.gov.tr/kurlar/202503/14032025.xml
2025-03-17,36.6139,36.6799,36.5883,36.7349,https://www.tcmb.gov.tr/kurlar/202503/17032025.xml
2025-03-18,36.5922,36.6582,36.5666,36.7131,https://www.tcmb.gov.tr/kurlar/202503/18032025.xml
2025-03-19,37.9839,38.0523,37.9573,38.1094,https://www.tcmb.gov.tr/kurlar/202503/19032025.xml
2025-03-20,37.915,37.9833,37.8885,38.0403,https://www.tcmb.gov.tr/kurlar/202503/20032025.xml
2025-03-21,37.8502,37.9184,37.8237,37.9752,https://www.tcmb.gov.tr/kurlar/202503/21032025.xml
2025-03-24,37.86,37.9283,37.8335,37.9851,https://www.tcmb.gov.tr/kurlar/202503/24032025.xml
2025-03-25,37.9086,37.9769,37.8821,38.0339,https://www.tcmb.gov.tr/kurlar/202503/25032025.xml
2025-03-26,37.9287,37.997,37.9021,38.054,https://www.tcmb.gov.tr/kurlar/202503/26032025.xml
2025-03-27,37.9323,38.0007,37.9058,38.0577,https://www.tcmb.gov.tr/kurlar/202503/27032025.xml
2025-03-28,37.7656,37.8337,37.7392,37.8904,https://www.tcmb.gov.tr/kurlar/202503/28032025.xml
2025-04-02,37.8559,37.9241,37.8294,37.981,https://www.tcmb.gov.tr/kurlar/202504/02042025.xml
2025-04-03,37.8637,37.9319,37.8372,37.9888,https://www.tcmb.gov.tr/kurlar/202504/03042025.xml
2025-04-04,37.8465,37.9147,37.82,37.9715,https://www.tcmb.gov.tr/kurlar/202504/04042025.xml
2025-04-07,37.933,38.0014,37.9065,38.0584,https://www.tcmb.gov.tr/kurlar/202504/07042025.xml
2025-04-08,37.93,37.9984,37.9035,38.0554,https://www.tcmb.gov.tr/kurlar/202504/08042025.xml
2025-04-09,37.9327,38.001,37.9061,38.058,https://www.tcmb.gov.tr/kurlar/202504/09042025.xml
2025-04-10,37.8646,37.9329,37.8381,37.9898,https://www.tcmb.gov.tr/kurlar/202504/10042025.xml
2025-04-11,37.9073,37.9756,37.8807,38.0325,https://www.tcmb.gov.tr/kurlar/202504/11042025.xml
2025-04-14,37.9649,38.0333,37.9383,38.0904,https://www.tcmb.gov.tr/kurlar/202504/14042025.xml
2025-04-15,38.0065,38.075,37.9799,38.1321,https://www.tcmb.gov.tr/kurlar/202504/15042025.xml
2025-04-16,38.0472,38.1158,38.0206,38.1729,https://www.tcmb.gov.tr/kurlar/202504/16042025.xml
2025-04-17,38.0611,38.1297,38.0345,38.1869,https://www.tcmb.gov.tr/kurlar/202504/17042025.xml
2025-04-18,38.0032,38.0716,37.9766,38.1287,https://www.tcmb.gov.tr/kurlar/202504/18042025.xml
2025-04-21,38.114,38.1826,38.0873,38.2399,https://www.tcmb.gov.tr/kurlar/202504/21042025.xml
2025-04-22,38.1314,38.2001,38.1047,38.2574,https://www.tcmb.gov.tr/kurlar/202504/22042025.xml
2025-04-24,38.2289,38.2977,38.2021,38.3552,https://www.tcmb.gov.tr/kurlar/202504/24042025.xml
2025-04-25,38.2455,38.3144,38.2188,38.3719,https://www.tcmb.gov.tr/kurlar/202504/25042025.xml
2025-04-28,38.3665,38.4356,38.3396,38.4932,https://www.tcmb.gov.tr/kurlar/202504/28042025.xml
2025-04-29,38.3672,38.4363,38.3403,38.494,https://www.tcmb.gov.tr/kurlar/202504/29042025.xml
2025-04-30,38.3684,38.4375,38.3415,38.4952,https://www.tcmb.gov.tr/kurlar/202504/30042025.xml
2025-05-02,38.3695,38.4386,38.3427,38.4963,https://www.tcmb.gov.tr/kurlar/202505/02052025.xml
2025-05-05,38.5105,38.5799,38.4836,38.6378,https://www.tcmb.gov.tr/kurlar/202505/05052025.xml
2025-05-06,38.5259,38.5953,38.499,38.6532,https://www.tcmb.gov.tr/kurlar/202505/06052025.xml
2025-05-07,38.556,38.6255,38.529,38.6834,https://www.tcmb.gov.tr/kurlar/202505/07052025.xml
2025-05-08,38.5529,38.6223,38.5259,38.6802,https://www.tcmb.gov.tr/kurlar/202505/08052025.xml
2025-05-09,38.5725,38.6419,38.5455,38.6999,https://www.tcmb.gov.tr/kurlar/202505/09052025.xml
2025-05-12,38.6761,38.7458,38.649,38.8039,https://www.tcmb.gov.tr/kurlar/202505/12052025.xml
2025-05-13,38.7123,38.782,38.6852,38.8402,https://www.tcmb.gov.tr/kurlar/202505/13052025.xml
2025-05-14,38.6933,38.763,38.6662,38.8212,https://www.tcmb.gov.tr/kurlar/202505/14052025.xml
2025-05-15,38.6349,38.7045,38.6079,38.7626,https://www.tcmb.gov.tr/kurlar/202505/15052025.xml
2025-05-16,38.5944,38.6639,38.5674,38.7219,https://www.tcmb.gov.tr/kurlar/202505/16052025.xml
2025-05-20,38.7709,38.8408,38.7438,38.899,https://www.tcmb.gov.tr/kurlar/202505/20052025.xml
2025-05-21,38.7602,38.83,38.7331,38.8883,https://www.tcmb.gov.tr/kurlar/202505/21052025.xml
2025-05-22,38.7965,38.8664,38.7694,38.9247,https://www.tcmb.gov.tr/kurlar/202505/22052025.xml
2025-05-23,38.8174,38.8873,38.7902,38.9457,https://www.tcmb.gov.tr/kurlar/202505/23052025.xml
2025-05-26,38.8907,38.9608,38.8635,39.0193,https://www.tcmb.gov.tr/kurlar/202505/26052025.xml
2025-05-27,38.9027,38.9728,38.8755,39.0312,https://www.tcmb.gov.tr/kurlar/202505/27052025.xml
2025-05-28,38.9808,39.051,38.9535,39.1096,https://www.tcmb.gov.tr/kurlar/202505/28052025.xml
2025-05-29,39.0212,39.0915,38.9938,39.1501,https://www.tcmb.gov.tr/kurlar/202505/29052025.xml
2025-05-30,39.0626,39.1329,39.0352,39.1916,https://www.tcmb.gov.tr/kurlar/202505/30052025.xml
2025-06-02,39.1151,39.1855,39.0877,39.2443,https://www.tcmb.gov.tr/kurlar/202506/02062025.xml
2025-06-03,39.0798,39.1502,39.0524,39.2089,https://www.tcmb.gov.tr/kurlar/202506/03062025.xml
2025-06-04,39.0575,39.1279,39.0302,39.1866,https://www.tcmb.gov.tr/kurlar/202506/04062025.xml
2025-06-10,39.1385,39.209,39.1111,39.2678,https://www.tcmb.gov.tr/kurlar/202506/10062025.xml
2025-06-11,39.1192,39.1896,39.0918,39.2484,https://www.tcmb.gov.tr/kurlar/202506/11062025.xml
2025-06-12,39.2163,39.287,39.1889,39.3459,https://www.tcmb.gov.tr/kurlar/202506/12062025.xml
2025-06-13,39.2546,39.3254,39.2272,39.3844,https://www.tcmb.gov.tr/kurlar/202506/13062025.xml
2025-06-16,39.321,39.3918,39.2934,39.4509,https://www.tcmb.gov.tr/kurlar/202506/16062025.xml
2025-06-17,39.3015,39.3723,39.274,39.4313,https://www.tcmb.gov.tr/kurlar/202506/17062025.xml
2025-06-18,39.4229,39.4939,39.3953,39.5531,https://www.tcmb.gov.tr/kurlar/202506/18062025.xml
2025-06-19,39.4801,39.5512,39.4525,39.6106,https://www.tcmb.gov.tr/kurlar/202506/19062025.xml
2025-06-20,39.541,39.6122,39.5133,39.6717,https://www.tcmb.gov.tr/kurlar/202506/20062025.xml
2025-06-23,39.647,39.7185,39.6193,39.778,https://www.tcmb.gov.tr/kurlar/202506/23062025.xml
2025-06-24,39.5502,39.6215,39.5226,39.6809,https://www.tcmb.gov.tr/kurlar/202506/24062025.xml
2025-06-25,39.6392,39.7106,39.6114,39.7701,https://www.tcmb.gov.tr/kurlar/202506/25062025.xml
2025-06-26,39.6989,39.7705,39.6711,39.8301,https://www.tcmb.gov.tr/kurlar/202506/26062025.xml
2025-06-27,39.7424,39.814,39.7145,39.8737,https://www.tcmb.gov.tr/kurlar/202506/27062025.xml
2025-06-30,39.7408,39.8124,39.713,39.8721,https://www.tcmb.gov.tr/kurlar/202506/30062025.xml
2025-07-01,39.7733,39.845,39.7455,39.9048,https://www.tcmb.gov.tr/kurlar/202507/01072025.xml
2025-07-02,39.7292,39.8007,39.7014,39.8604,https://www.tcmb.gov.tr/kurlar/202507/02072025.xml
2025-07-03,39.677,39.7485,39.6493,39.8081,https://www.tcmb.gov.tr/kurlar/202507/03072025.xml
2025-07-04,39.6792,39.7506,39.6514,39.8103,https://www.tcmb.gov.tr/kurlar/202507/04072025.xml
2025-07-07,39.9019,39.9738,39.874,40.0338,https://www.tcmb.gov.tr/kurlar/202507/07072025.xml
2025-07-08,39.9332,40.0052,39.9053,40.0652,https://www.tcmb.gov.tr/kurlar/202507/08072025.xml
2025-07-09,39.9621,40.0341,39.9341,40.0942,https://www.tcmb.gov.tr/kurlar/202507/09072025.xml
2025-07-10,39.9775,40.0496,39.9496,40.1096,https://www.tcmb.gov.tr/kurlar/202507/10072025.xml
2025-07-11,40.0076,40.0796,39.9795,40.1397,https://www.tcmb.gov.tr/kurlar/202507/11072025.xml
2025-07-14,40.0883,40.1605,40.0602,40.2208,https://www.tcmb.gov.tr/kurlar/202507/14072025.xml
2025-07-16,40.1639,40.2362,40.1357,40.2966,https://www.tcmb.gov.tr/kurlar/202507/16072025.xml
2025-07-17,40.2014,40.2738,40.1733,40.3342,https://www.tcmb.gov.tr/kurlar/202507/17072025.xml
2025-07-18,40.2282,40.3007,40.2001,40.3612,https://www.tcmb.gov.tr/kurlar/202507/18072025.xml
2025-07-21,40.3108,40.3834,40.2826,40.444,https://www.tcmb.gov.tr/kurlar/202507/21072025.xml
2025-07-22,40.3356,40.4082,40.3073,40.4689,https://www.tcmb.gov.tr/kurlar/202507/22072025.xml
2025-07-23,40.3683,40.441,40.34,40.5017,https://www.tcmb.gov.tr/kurlar/202507/23072025.xml
2025-07-24,40.3929,40.4657,40.3647,40.5264,https://www.tcmb.gov.tr/kurlar/202507/24072025.xml
2025-07-25,40.399,40.4718,40.3708,40.5325,https://www.tcmb.gov.tr/kurlar/202507/25072025.xml
2025-07-28,40.4717,40.5446,40.4434,40.6055,https://www.tcmb.gov.tr/kurlar/202507/28072025.xml
2025-07-29,40.493,40.566,40.4647,40.6268,https://www.tcmb.gov.tr/kurlar/202507/29072025.xml
2025-07-30,40.4994,40.5724,40.4711,40.6332,https://www.tcmb.gov.tr/kurlar/202507/30072025.xml
2025-07-31,40.5128,40.5858,40.4845,40.6467,https://www.tcmb.gov.tr/kurlar/202507/31072025.xml
2025-08-01,40.519,40.592,40.4907,40.6529,https://www.tcmb.gov.tr/kurlar/202508/01082025.xml
2025-08-04,40.594,40.6672,40.5656,40.7282,https://www.tcmb.gov.tr/kurlar/202508/04082025.xml
2025-08-05,40.6026,40.6757,40.5741,40.7367,https://www.tcmb.gov.tr/kurlar/202508/05082025.xml
2025-08-06,40.5932,40.6663,40.5648,40.7273,https://www.tcmb.gov.tr/kurlar/202508/06082025.xml
2025-08-07,40.5808,40.6539,40.5523,40.7148,https://www.tcmb.gov.tr/kurlar/202508/07082025.xml
2025-08-08,40.5543,40.6274,40.526,40.6883,https://www.tcmb.gov.tr/kurlar/202508/08082025.xml
2025-08-11,40.6325,40.7057,40.604,40.7668,https://www.tcmb.gov.tr/kurlar/202508/11082025.xml
2025-08-12,40.6384,40.7116,40.6099,40.7727,https://www.tcmb.gov.tr/kurlar/202508/12082025.xml
2025-08-13,40.6573,40.7306,40.6288,40.7916,https://www.tcmb.gov.tr/kurlar/202508/13082025.xml
2025-08-14,40.7094,40.7828,40.6809,40.8439,https://www.tcmb.gov.tr/kurlar/202508/14082025.xml
2025-08-15,40.7313,40.8047,40.7028,40.8659,https://www.tcmb.gov.tr/kurlar/202508/15082025.xml
2025-08-18,40.8084,40.882,40.7799,40.9433,https://www.tcmb.gov.tr/kurlar/202508/18082025.xml
2025-08-19,40.812,40.8855,40.7834,40.9468,https://www.tcmb.gov.tr/kurlar/202508/19082025.xml
2025-08-20,40.841,40.9146,40.8124,40.976,https://www.tcmb.gov.tr/kurlar/202508/20082025.xml
2025-08-21,40.8586,40.9323,40.83,40.9937,https://www.tcmb.gov.tr/kurlar/202508/21082025.xml
2025-08-22,40.8507,40.9243,40.8221,40.9857,https://www.tcmb.gov.tr/kurlar/202508/22082025.xml
2025-08-25,40.9205,40.9942,40.8918,41.0557,https://www.tcmb.gov.tr/kurlar/202508/25082025.xml
2025-08-26,40.9413,41.015,40.9126,41.0766,https://www.tcmb.gov.tr/kurlar/202508/26082025.xml
2025-08-27,40.9629,41.0367,40.9343,41.0983,https://www.tcmb.gov.tr/kurlar/202508/27082025.xml
2025-08-28,40.9735,41.0473,40.9448,41.1089,https://www.tcmb.gov.tr/kurlar/202508/28082025.xml
2025-08-29,40.9441,41.0178,40.9154,41.0794,https://www.tcmb.gov.tr/kurlar/202508/29082025.xml
2025-09-01,41.0379,41.1118,41.0091,41.1735,https://www.tcmb.gov.tr/kurlar/202509/01092025.xml
2025-09-02,41.0768,41.1508,41.048,41.2125,https://www.tcmb.gov.tr/kurlar/202509/02092025.xml
2025-09-03,41.0851,41.1591,41.0563,41.2208,https://www.tcmb.gov.tr/kurlar/202509/03092025.xml
2025-09-04,41.0908,41.1648,41.062,41.2266,https://www.tcmb.gov.tr/kurlar/202509/04092025.xml
2025-09-05,41.097,41.1711,41.0682,41.2328,https://www.tcmb.gov.tr/kurlar/202509/05092025.xml
2025-09-08,41.1816,41.2558,41.1528,41.3177,https://www.tcmb.gov.tr/kurlar/202509/08092025.xml
2025-09-09,41.192,41.2663,41.1632,41.3282,https://www.tcmb.gov.tr/kurlar/202509/09092025.xml
2025-09-10,41.2013,41.2756,41.1725,41.3375,https://www.tcmb.gov.tr/kurlar/202509/10092025.xml
2025-09-11,41.2114,41.2856,41.1825,41.3475,https://www.tcmb.gov.tr/kurlar/202509/11092025.xml
2025-09-12,41.209,41.2833,41.1802,41.3452,https://www.tcmb.gov.tr/kurlar/202509/12092025.xml
2025-09-15,41.255,41.3293,41.2261,41.3913,https://www.tcmb.gov.tr/kurlar/202509/15092025.xml
2025-09-16,41.2295,41.3038,41.2006,41.3657,https://www.tcmb.gov.tr/kurlar/202509/16092025.xml
2025-09-17,41.2161,41.2904,41.1873,41.3523,https://www.tcmb.gov.tr/kurlar/202509/17092025.xml
2025-09-18,41.241,41.3153,41.2121,41.3773,https://www.tcmb.gov.tr/kurlar/202509/18092025.xml
2025-09-19,41.2344,41.3087,41.2055,41.3706,https://www.tcmb.gov.tr/kurlar/202509/19092025.xml
2025-09-22,41.2983,41.3727,41.2694,41.4348,https://www.tcmb.gov.tr/kurlar/202509/22092025.xml
2025-09-23,41.3375,41.4119,41.3085,41.474,https://www.tcmb.gov.tr/kurlar/202509/23092025.xml
2025-09-24,41.3726,41.4471,41.3436,41.5093,https://www.tcmb.gov.tr/kurlar/202509/24092025.xml
2025-09-25,41.395,41.4695,41.366,41.5317,https://www.tcmb.gov.tr/kurlar/202509/25092025.xml
2025-09-26,41.4179,41.4925,41.3889,41.5548,https://www.tcmb.gov.tr/kurlar/202509/26092025.xml
2025-09-29,41.4984,41.5732,41.4694,41.6355,https://www.tcmb.gov.tr/kurlar/202509/29092025.xml
2025-09-30,41.5068,41.5816,41.4778,41.644,https://www.tcmb.gov.tr/kurlar/202509/30092025.xml
2025-10-01,41.513,41.5878,41.4839,41.6502,https://www.tcmb.gov.tr/kurlar/202510/01102025.xml
2025-10-02,41.5283,41.6031,41.4992,41.6655,https://www.tcmb.gov.tr/kurlar/202510/02102025.xml
2025-10-03,41.5226,41.5974,41.4935,41.6598,https://www.tcmb.gov.tr/kurlar/202510/03102025.xml
2025-10-06,41.6225,41.6975,41.5933,41.76,https://www.tcmb.gov.tr/kurlar/202510/06102025.xml
2025-10-07,41.6217,41.6967,41.5926,41.7593,https://www.tcmb.gov.tr/kurlar/202510/07102025.xml
2025-10-08,41.633,41.708,41.6038,41.7705,https://www.tcmb.gov.tr/kurlar/202510/08102025.xml
2025-10-09,41.6421,41.7171,41.6129,41.7797,https://www.tcmb.gov.tr/kurlar/202510/09102025.xml
2025-10-10,41.6388,41.7138,41.6097,41.7764,https://www.tcmb.gov.tr/kurlar/202510/10102025.xml
2025-10-13,41.7196,41.7947,41.6904,41.8574,https://www.tcmb.gov.tr/kurlar/202510/13102025.xml
2025-10-14,41.7496,41.8248,41.7204,41.8876,https://www.tcmb.gov.tr/kurlar/202510/14102025.xml
2025-10-15,41.7611,41.8364,41.7319,41.8991,https://www.tcmb.gov.tr/kurlar/202510/15102025.xml
2025-10-16,41.7736,41.8488,41.7443,41.9116,https://www.tcmb.gov.tr/kurlar/202510/16102025.xml
2025-10-17,41.7855,41.8608,41.7562,41.9235,https://www.tcmb.gov.tr/kurlar/202510/17102025.xml
2025-10-20,41.8768,41.9522,41.8474,42.0151,https://www.tcmb.gov.tr/kurlar/202510/20102025.xml
2025-10-21,41.8872,41.9626,41.8579,42.0256,https://www.tcmb.gov.tr/kurlar/202510/21102025.xml
2025-10-22,41.8966,41.9721,41.8672,42.035,https://www.tcmb.gov.tr/kurlar/202510/22102025.xml
2025-10-23,41.9042,41.9797,41.8749,42.0427,https://www.tcmb.gov.tr/kurlar/202510/23102025.xml
2025-10-24,41.8427,41.918,41.8134,41.9809,https://www.tcmb.gov.tr/kurlar/202510/24102025.xml
2025-10-27,41.8699,41.9453,41.8406,42.0082,https://www.tcmb.gov.tr/kurlar/202510/27102025.xml
2025-10-30,41.9,41.9755,41.8707,42.0385,https://www.tcmb.gov.tr/kurlar/202510/30102025.xml
2025-10-31,41.8922,41.9677,41.8629,42.0307,https://www.tcmb.gov.tr/kurlar/202510/31102025.xml
2025-11-03,41.9751,42.0507,41.9457,42.1138,https://www.tcmb.gov.tr/kurlar/202511/03112025.xml
2025-11-04,42.0042,42.0798,41.9748,42.143,https://www.tcmb.gov.tr/kurlar/202511/04112025.xml
2025-11-05,42.0362,42.1119,42.0067,42.1751,https://www.tcmb.gov.tr/kurlar/202511/05112025.xml
2025-11-06,42.0426,42.1183,42.0132,42.1815,https://www.tcmb.gov.tr/kurlar/202511/06112025.xml
2025-11-07,42.049,42.1248,42.0196,42.188,https://www.tcmb.gov.tr/kurlar/202511/07112025.xml
2025-11-10,42.1124,42.1883,42.0829,42.2516,https://www.tcmb.gov.tr/kurlar/202511/10112025.xml
2025-11-11,42.1526,42.2286,42.1231,42.2919,https://www.tcmb.gov.tr/kurlar/202511/11112025.xml
2025-11-12,42.1636,42.2396,42.1341,42.3029,https://www.tcmb.gov.tr/kurlar/202511/12112025.xml
2025-11-13,42.1724,42.2484,42.1429,42.3118,https://www.tcmb.gov.tr/kurlar/202511/13112025.xml
2025-11-14,42.1661,42.242,42.1366,42.3054,https://www.tcmb.gov.tr/kurlar/202511/14112025.xml
2025-11-17,42.2525,42.3287,42.223,42.3921,https://www.tcmb.gov.tr/kurlar/202511/17112025.xml
2025-11-18,42.2641,42.3402,42.2345,42.4038,https://www.tcmb.gov.tr/kurlar/202511/18112025.xml
2025-11-19,42.2756,42.3518,42.246,42.4153,https://www.tcmb.gov.tr/kurlar/202511/19112025.xml
2025-11-20,42.2882,42.3644,42.2586,42.4279,https://www.tcmb.gov.tr/kurlar/202511/20112025.xml
2025-11-21,42.2819,42.3581,42.2523,42.4216,https://www.tcmb.gov.tr/kurlar/202511/21112025.xml
2025-11-24,42.3675,42.4438,42.3379,42.5075,https://www.tcmb.gov.tr/kurlar/202511/24112025.xml
2025-11-25,42.3668,42.4432,42.3372,42.5068,https://www.tcmb.gov.tr/kurlar/202511/25112025.xml
2025-11-26,42.3578,42.4341,42.3282,42.4978,https://www.tcmb.gov.tr/kurlar/202511/26112025.xml
2025-11-27,42.3624,42.4388,42.3328,42.5024,https://www.tcmb.gov.tr/kurlar/202511/27112025.xml
2025-11-28,42.3547,42.431,42.325,42.4946,https://www.tcmb.gov.tr/kurlar/202511/28112025.xml
2025-12-01,42.416,42.4924,42.3863,42.5562,https://www.tcmb.gov.tr/kurlar/202512/01122025.xml
2025-12-02,42.3574,42.4337,42.3277,42.4973,https://www.tcmb.gov.tr/kurlar/202512/02122025.xml
2025-12-03,42.3702,42.4465,42.3406,42.5102,https://www.tcmb.gov.tr/kurlar/202512/03122025.xml
2025-12-04,42.3771,42.4534,42.3474,42.5171,https://www.tcmb.gov.tr/kurlar/202512/04122025.xml
2025-12-05,42.3606,42.4369,42.3309,42.5006,https://www.tcmb.gov.tr/kurlar/202512/05122025.xml
2025-12-08,42.4735,42.55,42.4438,42.6139,https://www.tcmb.gov.tr/kurlar/202512/08122025.xml
2025-12-09,42.497,42.5736,42.4673,42.6375,https://www.tcmb.gov.tr/kurlar/202512/09122025.xml
